id,sales_amt,qty,discount,profit_amt,order.order_id,order.ship_mode,order.order_status,order.order_purchase_date,order.order_approved_at,order.order_delivered_carrier_date,order.order_delivered_customer_date,order.order_estimated_delivery_date,order.customer.customer_id,order.customer.customer_name,order.customer.segment,order.customer.contact_number,order.customer.address.zip_code,order.customer.address.region,order.customer.address.country,order.customer.address.city,order.customer.address.state,order.vendor.VendorID,order.vendor.Vendor Name,product.product_id,product.product_name,product.colors,product.category,product.sub_category,product.date_added,product.manufacturer,product.sizes,product.upc,product.weight,product.product_photos_qty
8478,242.94,3,0.0,29.1528,CA-2015-145758,Same Day,delivered,2018-04-19 18:41:00,2018-04-19 18:51,2018-04-20 23:30,2018-04-24 22:14,2018-05-04,BF-11020,Barry Französisch,Corporate,+1 582-262-1815,10009,East,United States,new york city,new york,VEN04,Johnsons Logistics,FUR-CH-10002372,Office Star - Ergonomically Designed Knee Chair,Pink,Furniture,Chairs,2017-01-20,null,null,781000000000,null,0
55,22.05,7,0.0,10.584,CA-2016-105816,Standard Class,delivered,2017-10-12 02:31:00,2017-10-12 03:20,2017-10-13 22:53,2017-10-17 18:28,2017-10-25,JM-15265,Janet Molinari,Corporate,+1 206-320-4047,90036,West,United States,los angeles,california,VEN02,Seaborne Ltd.,OFF-LA-10001317,Avery 520,Pink,Office Supplies,Labels,2016-06-08,Testosterone Shoes,null,884000000000,null,0
5395,2.91,1,0.0,1.3677,US-2014-123183,Standard Class,delivered,2017-08-09 15:35:00,2017-08-09 15:45,2017-08-10 23:43,2017-08-14 14:46,2017-08-23,GR-14560,Georgia Rosenberg,Corporate,+1 206-614-8477,28540,South,United States,jacksonville,north carolina,VEN03,Voyage Enterprises,FUR-FU-10000206,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",Blue,Furniture,Furnishings,2016-03-23,null,null,702000000000,null,0
1464,59.52,3,0.0,15.4752,CA-2016-152289,First Class,delivered,2018-05-15 13:36:00,2018-05-15 13:55,2018-05-16 15:27,2018-05-21 21:11,2018-06-05,LC-16930,Linda Cazamias,Corporate,+1 582-282-0562,10011,East,United States,new york city,new york,VEN05,Seahawk Logistics,OFF-AR-10000588,Newell 345,Pink,Office Supplies,Art,2015-11-16,FunWorld,null,71765050739,null,0
1989,161.94,3,0.0,9.7164,CA-2015-127509,Standard Class,delivered,2018-06-21 21:08:00,2018-06-21 21:36,2018-06-22 10:34,2018-06-28 20:07,2018-07-16,AS-10090,Adam Shillingsburg,Consumer,582-282-2055,90045,West,United States,los angeles,calfornia,VEN05,Seahawk Logistics,OFF-ST-10001469,Fellowes Bankers Box Recycled Super Stor/Drawer,Pink,Office Supplies,Storage,2016-11-16,Nine West,"5.5,6",721000000000,null,0
374,263.88,6,0.0,71.2476,US-2014-119137,Standard Class,delivered,2018-07-30 12:14:00,2018-08-01 03:32,2018-08-02 13:21,2018-08-06 16:42,2018-08-13,AG-10900,Arthur Gainer,Consumer,223-492-7085,73120,Central,United States,oklahoma city,oklahoma,VEN03,Voyage Enterprises,OFF-AR-10001953,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Pink,Office Supplies,Art,2016-01-02,null,"10,8.5,7,6,9.5,6.5,7.5,9,8",null,null,0
9788,30.48,3,0.0,7.9248,CA-2017-144491,Standard Class,delivered,2018-08-13 21:51:00,2018-08-13 22:04,2018-08-27 14:28,2018-08-28 15:51,2018-08-30,CJ-12010,Caroline Jumper,Consumer,+1 318-841-2201,23666,South,United States,hampton,virginia,VEN02,Seaborne Ltd.,OFF-AR-10003156,50 Colored Long Pencils,Pink,Office Supplies,Art,2016-02-16,null,null,null,null,3
3045,9.84,3,0.0,2.8536,CA-2015-135174,Second Class,processing,2017-01-31 00:11:00,2017-02-01 04:32,null,null,2017-03-17,BP-11230,Benjamin Patterson,Consumer,+1 315-621-9072,92672,West,United States,san clemente,    calfornia,VEN01,Velocity Logistics,OFF-AR-10004974,Newell 342,Black,Office Supplies,Art,2017-01-24,null,null,885000000000,null,4
1670,35.12,4,0.0,9.1312,US-2015-157154,Standard Class,delivered,2017-12-12 22:10:00,2017-12-12 22:32,2017-12-13 23:52,2018-01-09 21:35,2018-01-16,MM-17920,Michael Moore,Consumer,+1 406-597-9695,10009,East,United States,new york city,new york,VEN02,Seaborne Ltd.,TEC-PH-10002365,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,Blue,Technology,Phones,2017-01-27,null,null,687000000000,null,0
2240,284.364,2,0.4,-75.8304,CA-2016-146633,Second Class,delivered,2017-12-18 12:10:00,2017-12-18 12:19,2017-12-23 00:15,2018-01-29 13:12,2018-01-22,TG-21310,Toby Gnade,Consumer,+1 505-451-9511,90049,West,United States,los angeles,california,VEN05,Seahawk Logistics,FUR-TA-10001539,Chromcraft Rectangular Conference Tables,Blue,Furniture,Tables,2016-03-04,null,null,884000000000,null,3
3769,665.408,2,0.2,66.5408,CA-2014-153913,Second Class,delivered,2018-04-07 19:20:00,2018-04-07 19:30,2018-04-10 23:38,2018-05-05 17:43,2018-05-08,KB-16585,Ken Black,Corporate,+1 605-835-1513,55407,Central,United States,minneapolis,minnesota,VEN05,Seahawk Logistics,OFF-ST-10000142,Deluxe Rollaway Locking File with Drawer,Blue,Office Supplies,Storage,2017-01-17,Helle Comfort,10.5,804000000000,null,3
2877,63.88,4,0.0,24.9132,US-2016-167339,Second Class,delivered,2017-09-11 11:11:00,2017-09-11 11:25,2017-09-14 18:07,2017-09-15 15:22,2017-09-21,TD-20995,Tamara Dahlen,Consumer,+1 239-943-4086,76706,Central,United States,waco,texas,VEN03,Voyage Enterprises,TEC-AC-10001772,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,Blue,Technology,Accessories,2015-12-25,null,null,null,null,4
7082,129.568,2,0.2,-24.294,CA-2016-106950,Standard Class,delivered,2018-05-15 15:39:00,2018-05-15 15:56,2018-05-18 12:24,2018-06-14 23:28,2018-06-07,JE-15715,Joe Elijah,Consumer,+1 582-333-8716,44312,East,United States,akron,ohio,VEN03,Voyage Enterprises,FUR-CH-10000225,"Global Geo Office Task Chair, Gray",Blue,Furniture,Chairs,2016-01-02,null,"3X,XXL,S,L,M,XL",null,null,0
437,747.558,3,0.3,-96.1146,CA-2016-147375,Second Class,delivered,2018-06-01 19:28:00,2018-06-05 04:12,2018-06-05 12:44,2018-06-13 14:16,2018-07-11,PO-19180,Philisse Overcash,Home Office,218 936 7538,90049,West,United States,los angeles,california,VEN04,Johnsons Logistics,FUR-CH-10002331,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,Blue,Furniture,Chairs,2016-03-30,null,null,null,null,0
6579,8.928,2,0.2,3.348,CA-2014-103660,Standard Class,delivered,2018-04-20 11:04:00,2018-04-20 11:15,2018-04-23 17:28,2018-04-25 18:08,2018-05-10,MW-18220,Mitch Webber,Consumer,+1 207-251-9608,78207,Central,United States,san antonio,texas,VEN03,Voyage Enterprises,OFF-EN-10001415,Staple envelope,Blue,Office Supplies,Envelopes,2016-11-11,Stacy Adams,null,718000000000,null,0
949,103.92,4,0.0,36.372,US-2017-110576,Standard Class,delivered,2018-05-04 09:02:00,2018-05-04 09:15,2018-05-09 07:46,2018-05-19 12:48,2018-06-08,RB-19795,Ross Baird,Home Office,380 281 161,90036,West,United States,los angeles,california,VEN02,Seaborne Ltd.,OFF-AP-10002472,3M Office Air Cleaner,Blue,Office Supplies,Appliances,2016-09-27,Reebok,null,888000000000,null,0
1631,899.91,9,0.0,377.9622,CA-2016-106530,Same Day,delivered,2017-08-01 19:11:00,2017-08-01 19:53,2017-08-03 17:29,2017-08-14 18:16,2017-08-23,CL-12565,Clay Ludtke,Consumer,+1 582-282-9166,6708,East,United States,waterbury,connecticut,VEN01,Velocity Logistics,TEC-AC-10004571,Logitech G700s Rechargeable Gaming Mouse,Blue,Technology,Accessories,2016-03-09,null,null,null,null,0
1506,51.312,3,0.2,18.6006,CA-2015-153388,Standard Class,delivered,2018-06-06 20:41:00,2018-06-07 02:35,2018-06-11 13:06,2018-06-14 19:58,2018-07-12,PC-19000,Pauline Chand,Home Office,+1 309-495-6270,92105,West,United States,san diego,california,VEN04,Johnsons Logistics,OFF-BI-10001098,Acco D-Ring Binder w/DublLock,Blue,Office Supplies,Binders,2016-03-11,null,null,null,null,11
409,23.56,5,0.2,7.068,CA-2017-117457,Standard Class,delivered,2018-08-10 13:22:00,2018-08-10 13:35,2018-08-10 14:08,2018-08-22 22:32,2018-09-17,KH-16510,Keith Herrera,Consumer,+1 203-457-8420,33180,South,United States,miami,florida,VEN04,Johnsons Logistics,FUR-FU-10000023,Eldon Wave Desk Accessories,Pink,Furniture,Furnishings,2016-03-30,null,null,null,null,0
2482,1272.63,6,0.5,-814.4832,CA-2017-147956,Standard Class,delivered,2018-08-03 16:13:00,2018-08-03 16:25,2018-08-07 12:10,2018-08-13 14:38,2018-08-16,AH-10210,Alan Hwang,Consumer,409-819-3331,90004,West,United States,los angeles,california,VEN01,Velocity Logistics,FUR-TA-10001889,Bush Advantage Collection Racetrack Conference Table,Blue,Furniture,Tables,2016-04-30,null,null,823000000000,null,2
5157,28.485,5,0.7,-20.889,CA-2017-163006,Second Class,delivered,2018-05-15 22:30:00,2018-05-17 02:37,2018-05-17 12:01,2018-06-06 15:52,2018-06-06,GH-14410,Gary Hansen,Home Office,+1 256-911-4864,49201,Central,United States,jackson,michigan,VEN02,Seaborne Ltd.,OFF-BI-10000315,Poly Designer Cover & Back,Blue,Office Supplies,Binders,2016-11-01,Wolverine World Wide,null,739000000000,null,0
6908,185.376,2,0.2,-34.758,CA-2016-140249,Standard Class,delivered,2018-02-07 09:19:00,2018-02-07 09:31,2018-02-09 19:53,2018-02-16 18:45,2018-02-23,SW-20455,Shaun Weien,Consumer,+1 609-404-3347,76706,Central,United States,waco,texas,VEN05,Seahawk Logistics,OFF-SU-10003505,Premier Electric Letter Opener,Blue,Office Supplies,Supplies,2017-01-30,null,null,889000000000,null,2
1614,78.272,2,0.2,5.8704,CA-2017-138380,Standard Class,delivered,2018-03-02 15:01:00,2018-03-02 15:15,2018-03-05 20:22,2018-03-16 19:03,2018-03-23,YS-21880,Yana Sorensen,Corporate,+1 208-512-9931,60653,Central,United States,chicago,illinois,VEN02,Seaborne Ltd.,OFF-AP-10002578,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Blue,Office Supplies,Appliances,2016-04-07,null,null,null,null,0
6211,254.744,7,0.6,-312.0614,CA-2017-119809,Standard Class,delivered,2018-08-19 21:37:00,2018-08-20 13:31,2018-08-20 15:47,2018-08-28 00:29,2018-09-06,YS-21880,Yana Sorensen,Corporate,+1 208-512-9931,60653,Central,United States,chicago,illinois,VEN02,Seaborne Ltd.,FUR-FU-10002918,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,Blue,Furniture,Furnishings,2017-01-12,VANS,null,190000000000,null,0
4073,205.3328,2,0.32,-36.2352,CA-2015-156104,Second Class,delivered,2018-06-25 10:43:00,2018-06-25 10:55,2018-06-25 13:13,2018-06-26 11:18,2018-07-05,NP-18685,Nora Pelletier,Home Office,+1 582-500-9510,22801,South,United States,harrisonburg,virginia,VEN03,Voyage Enterprises,FUR-BO-10002824,Bush Mission Pointe Library,Blue,Furniture,Bookcases,2016-07-26,null,null,null,null,2
8179,4.788,3,0.8,-7.9002,CA-2016-166429,Standard Class,unavailable,2017-09-27 20:51:00,2017-09-27 21:07,null,null,2017-10-24,TG-21310,Toby Gnade,Consumer,+1 505-451-9511,90049,West,United States,los angeles,california,VEN03,Voyage Enterprises,OFF-BI-10002194,Cardinal Hold-It CD Pocket,Blue,Office Supplies,Binders,2015-11-08,Intrepid International,"Small,Large",null,181 g,2
2814,55.48,1,0.0,26.6304,CA-2015-135685,Second Class,delivered,2018-08-18 18:56:00,2018-08-21 04:50,2018-08-23 09:38,2018-08-28 14:58,2018-09-10,MP-18175,Mike Pelletier,Home Office,+1 582-282-6456,19140,East,United States,philadelphia,pennsylvania,VEN04,Johnsons Logistics,OFF-PA-10004071,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Blue,Office Supplies,Paper,2016-11-04,Nine West,9,640000000000,null,4
660,340.92,3,0.0,3.4092,CA-2015-146563,Standard Class,delivered,2018-03-15 12:40:00,2018-03-16 03:50,2018-03-20 00:12,2018-03-26 15:04,2018-04-04,CB-12025,Cassandra Brandow,Consumer,+1 320-420-0609,22204,South,United States,arlington,virginia,VEN03,Voyage Enterprises,OFF-ST-10002743,SAFCO Boltless Steel Shelving,Blue,Office Supplies,Storage,2016-03-15,null,null,null,null,3
8573,222.666,2,0.15,10.4784,CA-2014-121629,Standard Class,delivered,2017-07-17 12:03:00,2017-07-17 12:15,2017-07-18 18:05,2017-07-31 14:56,2017-08-11,BT-11680,Brian Thompson,Consumer,+1 505-731-8269,89115,West,United States,las vegas,nevada,VEN02,Seaborne Ltd.,FUR-BO-10001601,"Sauder Mission Library with Doors, Fruitwood Finish",Blue,Furniture,Bookcases,2016-03-07,null,10.5,700000000000,null,5
9943,703.968,4,0.2,87.996,CA-2014-143371,Standard Class,delivered,2018-02-13 10:20:00,2018-02-15 03:51,2018-02-20 17:28,2018-03-09 19:39,2018-03-19,MD-17350,Maribeth Dona,Consumer,+1 442-646-3448,90036,West,United States,los angeles,california,VEN01,Velocity Logistics,TEC-PH-10002680,Samsung Galaxy Note 3,Black,Technology,Phones,2017-01-07,null,null,96232558761,null,3
2142,92.52,6,0.0,24.9804,CA-2014-159520,Standard Class,delivered,2018-02-11 23:05:00,2018-02-11 23:28,2018-02-15 18:17,2018-02-19 12:34,2018-03-01,GT-14635,Grant Thornton,Corporate,+1 217-999-9187,22204,South,United States,arlington,virginia,VEN02,Seaborne Ltd.,OFF-ST-10001321,"Decoflex Hanging Personal Folder File, Blue",Blue,Office Supplies,Storage,2016-10-05,Liz Claiborne,null,889000000000,null,0
3824,62.65,7,0.0,28.819,CA-2015-140984,Standard Class,delivered,2017-09-13 17:53:00,2017-09-15 02:24,2017-09-20 13:35,2017-10-03 21:13,2017-10-16,CC-12685,Craig Carroll,Consumer,+1 210-324-0897,23223,South,United States,richmond,virginia,VEN03,Voyage Enterprises,OFF-PA-10001509,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",Blue,Office Supplies,Paper,2016-11-07,PUMA SAFETY SHOES,null,null,null,2
7251,94.85,5,0.0,45.528,CA-2015-158491,Second Class,delivered,2018-04-19 16:12:00,2018-04-19 16:58,2018-04-20 23:16,2018-04-24 13:33,2018-05-14,BP-11155,Becky Pak,Consumer,+1 582-482-5906,33030,South,United States,homestead,florida,VEN02,Seaborne Ltd.,OFF-PA-10003465,Xerox 1912,Pink,Office Supplies,Paper,2016-08-27,SNEED,null,null,599 g,0
3078,95.76,6,0.2,7.182,CA-2014-143903,Standard Class,delivered,2018-07-09 11:28:00,2018-07-09 11:45,2018-07-10 14:54,2018-07-12 23:15,2018-07-26,KM-16375,Katherine Murray,Home Office,+1 228-753-5816,94122,West,United States,san francisco,california,VEN01,Velocity Logistics,TEC-PH-10000149,Cisco SPA525G2 IP Phone - Wireless,Pink,Technology,Phones,2015-11-16,Qianyuyu,null,null,499 g,0
534,40.2,3,0.0,19.296,CA-2016-168753,Second Class,delivered,2017-12-14 21:06:00,2017-12-14 21:17,2017-12-15 22:16,2017-12-27 16:49,2018-01-10,RL-19615,Rob Lucas,Consumer,+1 216-829-8996,43229,East,United States,columbus,ohio,VEN03,Voyage Enterprises,FUR-FU-10002671,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,Blue,Furniture,Furnishings,2015-11-16,null,null,681000000000,null,0
1586,14.7,5,0.0,6.615,CA-2015-131338,First Class,delivered,2018-04-30 20:09:00,2018-05-01 03:14,2018-05-03 12:37,2018-05-11 16:56,2018-05-18,NP-18325,Naresj Patel,Consumer,+1 215-252-2392,98115,West,United States,seattle,washington,VEN03,Voyage Enterprises,OFF-AR-10003045,Prang Colored Pencils,Pink,Office Supplies,Art,2017-01-09,null,null,841000000000,null,1
7320,704.25,5,0.0,84.51,CA-2017-100097,Second Class,delivered,2018-03-22 10:10:00,2018-03-23 02:15,2018-03-26 14:58,2018-04-05 17:40,2018-04-13,MN-17935,Michael Nguyen,Consumer,+1 505-254-0359,92105,West,United States,san diego,california,VEN01,Velocity Logistics,OFF-ST-10000689,"Fellowes Strictly Business Drawer File, Letter/Legal Size",Black,Office Supplies,Storage,2016-03-04,null,12,666000000000,null,0
9728,9.09,3,0.0,1.9089,CA-2017-167395,First Class,delivered,2018-05-16 15:46:00,2018-05-16 16:14,2018-05-18 08:56,2018-06-05 17:56,2018-06-07,KM-16720,Kunst Miller,Consumer,+1 217-284-4691,73505,Central,United States,lawton,oklahoma,VEN03,Voyage Enterprises,TEC-AC-10001445,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,Blue,Technology,Accessories,2016-01-02,null,null,null,null,2
4069,5.96,2,0.0,1.6688,CA-2014-102673,Standard Class,delivered,2018-06-24 14:58:00,2018-06-24 15:19,2018-06-26 14:24,2018-07-05 23:07,2018-07-19,KH-16630,Ken Heidel,Corporate,+1 582-262-5795,22153,South,United States,springfield,virginia,VEN01,Velocity Logistics,OFF-AR-10002053,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Black,Office Supplies,Art,2016-10-29,Nike,null,887000000000,null,0
1493,159.98,2,0.0,57.5928,CA-2017-166436,Standard Class,delivered,2018-01-06 20:12:00,2018-01-09 07:17,2018-01-09 17:44,2018-01-24 19:34,2018-02-02,TS-21370,Todd Sumrall,Corporate,+1 405-206-2162,38671,South,United States,southaven,mississippi,VEN03,Voyage Enterprises,TEC-AC-10002567,Logitech G602 Wireless Gaming Mouse,Blue,Technology,Accessories,2016-11-11,Jordan,10,660000000000,null,2
4851,29.6,2,0.0,14.8,CA-2014-107818,Standard Class,delivered,2018-05-01 13:30:00,2018-05-01 13:50,2018-05-02 10:19,2018-05-10 20:44,2018-05-25,MC-17275,Marc Crier,Consumer,+1 213-450-7685,90032,West,United States,los angeles,california,VEN04,Johnsons Logistics,OFF-LA-10003923,Alphabetical Labels for Top Tab Filing,Blue,Office Supplies,Labels,2016-03-19,null,null,null,null,0
4881,514.165,5,0.15,-30.245,CA-2017-143567,Second Class,delivered,2018-03-08 19:03:00,2018-03-08 19:10,2018-03-10 00:04,2018-03-29 19:21,2018-03-27,TB-21175,Thomas Boland,Corporate,+1 218-577-1310,6010,East,United States,bristol,connecticut,VEN05,Seahawk Logistics,FUR-BO-10001337,O'Sullivan Living Dimensions 2-Shelf Bookcases,Blue,Furniture,Bookcases,2016-03-22,null,null,null,null,4
6439,279.96,5,0.2,17.4975,US-2017-113992,Standard Class,delivered,2018-02-21 16:38:00,2018-02-21 16:50,2018-02-26 16:17,2018-03-23 20:56,2018-03-15,LC-16885,Lena Creighton,Consumer,+1 502-943-6662,77070,Central,United States,houston,texas,VEN03,Voyage Enterprises,TEC-PH-10001924,iHome FM Clock Radio with Lightning Dock,Black,Technology,Phones,2016-11-01,Clarks,null,889000000000,null,0
7150,2735.952,6,0.2,341.994,CA-2015-166583,Standard Class,delivered,2017-05-25 10:27:00,2017-05-25 10:35,2017-05-26 09:47,2017-06-02 15:18,2017-06-21,VD-21670,Valerie Dominguez,Consumer,+1 582-333-3880,79907,Central,United States,el paso,texas,VEN02,Seaborne Ltd.,TEC-PH-10001363,Apple iPhone 5S,Blue,Technology,Phones,2017-01-27,GameDay Boots,null,849000000000,null,0
4402,7.992,1,0.2,0.5994,CA-2016-131737,Same Day,delivered,2017-04-23 16:37:00,2017-04-23 16:50,2017-04-25 10:59,2017-05-10 16:11,2017-05-23,GZ-14470,Gary Zandusky,Consumer,+1 219-518-4202,97756,West,United States,redmond,oregon,VEN01,Velocity Logistics,TEC-PH-10000376,Square Credit Card Reader,Blue,Technology,Phones,2016-04-01,null,10,666000000000,null,2
8569,63.984,2,0.2,10.3974,CA-2016-162390,Standard Class,delivered,2017-07-03 14:52:00,2017-07-04 03:43,2017-07-05 12:04,2017-07-10 18:13,2017-07-31,DP-13105,Dave Poirier,Corporate,+1 215-674-4751,90004,West,United States,los angeles,california,VEN05,Seahawk Logistics,TEC-AC-10000303,Logitech M510 Wireless Mouse,Pink,Technology,Accessories,2015-11-16,null,null,847000000000,null,2
5291,70.368,2,0.2,6.1572,CA-2014-146283,Standard Class,delivered,2017-10-17 09:04:00,2017-10-17 09:14,2017-10-18 21:52,2017-10-24 19:53,2017-11-09,KT-16465,Kean Takahito,Consumer,+1 582-500-9345,43229,East,United States,columbus,ohio,VEN05,Seahawk Logistics,OFF-AR-10001953,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Pink,Office Supplies,Art,2016-01-02,null,"10,8.5,7,6,9.5,6.5,7.5,9,8",null,null,0
4442,449.15,5,0.0,8.983,US-2016-111290,Standard Class,delivered,2017-06-25 16:16:00,2017-06-25 16:25,2017-06-26 14:43,2017-06-28 16:16,2017-07-07,DK-13375,Dennis Kane,Consumer,+1 442-507-5644,19120,East,United States,philadelphia,pennsylvania,VEN02,Seaborne Ltd.,OFF-ST-10001809,Fellowes Officeware Wire Shelving,Pink,Office Supplies,Storage,2016-03-30,null,null,null,null,2
3146,11.07,3,0.0,5.0922,CA-2017-131828,Second Class,delivered,2018-02-08 18:37:00,2018-02-08 18:50,2018-02-09 21:19,2018-02-21 14:44,2018-03-02,CS-11845,Cari Sayre,Corporate,+1 582-400-4302,19013,East,United States,chester,pennsylvania,VEN01,Velocity Logistics,OFF-EN-10003845,Colored Envelopes,Blue,Office Supplies,Envelopes,2017-01-23,Nina,"8.5,5.5,10,7,9.5,7.5,9",716000000000,null,6
6487,93.98,2,0.0,13.1572,CA-2015-120621,Standard Class,delivered,2018-02-01 08:52:00,2018-02-03 02:53,2018-02-06 00:45,2018-02-16 15:35,2018-02-23,JW-16075,Julia West,Consumer,+1 347-884-8214,74133,Central,United States,tulsa,oklahoma,VEN01,Velocity Logistics,TEC-AC-10000991,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,Pink,Technology,Accessories,2017-01-27,Kenneth Cole NY,8,887000000000,null,0
289,189.882,3,0.4,-94.941,CA-2016-112697,Second Class,delivered,2018-06-13 16:07:00,2018-06-13 16:39,2018-06-18 15:19,2018-06-25 22:05,2018-07-18,AH-10195,Alan Haines,Corporate,+1 407-222-8696,19143,East,United States,philadelphia,pennsylvania,VEN01,Velocity Logistics,FUR-TA-10001857,Balt Solid Wood Rectangular Table,Pink,Furniture,Tables,2016-11-15,VANS,null,190000000000,null,0
336,105.42,2,0.0,51.6558,CA-2015-137946,Second Class,delivered,2018-03-16 10:34:00,2018-03-17 02:45,2018-03-19 21:22,2018-03-26 20:57,2018-04-11,DB-13615,Doug Bickford,Consumer,+1 582-262-8475,75217,Central,United States,dallas,texas,VEN05,Seahawk Logistics,OFF-EN-10001434,"Strathmore #10 Envelopes, Ultimate White",Pink,Office Supplies,Envelopes,2015-11-16,null,S,888000000000,null,4
5569,119.616,8,0.2,40.3704,CA-2017-157966,Same Day,delivered,2018-03-08 15:59:00,2018-03-08 16:30,2018-03-09 20:13,2018-03-23 17:53,2018-04-13,SU-20665,Stephanie Ulpright,Home Office,05054645193,77036,Central,United States,houston,texas,VEN01,Velocity Logistics,OFF-BI-10002498,Clear Mylar Reinforcing Strips,Pink,Office Supplies,Binders,2016-02-21,null,null,713000000000,null,3
8821,255.76,4,0.0,81.8432,CA-2017-100622,Standard Class,delivered,2018-03-01 21:16:00,2018-03-01 21:30,2018-03-07 18:39,2018-03-21 22:03,2018-03-28,DK-13090,Dave Kipp,Consumer,+1 208-303-3770,94122,West,United States,san francisco,california,VEN05,Seahawk Logistics,FUR-FU-10004864,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",Pink,Furniture,Furnishings,2017-01-27,Franco Sarto,"8.5,9.5,7.5,9,8,11",720000000000,null,0
